timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,crash
1625433534,-0.9877703626952252,8.354164510794579,-0.8031516217972625,0.4567204338893498,0.09935972504216561,0.22865628423660267,0
1625433402,1.1828148353508556,9.29727791353763,-0.44942357309627967,-0.34379343131337803,0.13594032682671087,0.09930211613943773,0
1625433324,-0.014760887123387079,8.409360218114568,0.1822606065170329,-0.31386410224665207,-0.16843530093280623,0.35503020161993515,0
1625433791,1.281644197580829,8.415022990769758,0.13762547286774574,0.3677231528050924,-0.06788376319807066,0.46659077022331674,0
1625433808,0.07253146019198375,9.881380375446463,-0.9044372706371893,-0.1477690249292547,0.3565719886833357,-0.10394552256453327,0
1625433866,-0.10664861797604086,9.040647252382772,0.9504890705679172,0.4657704438842871,-0.2847309542141657,0.31110456630531813,0
1625432943,-2.6186498982838584,8.621964643431324,-0.3496333559465059,0.22960617833806407,0.13755747135521312,0.38721274257632654,0
1625433304,-0.6119682422729831,8.605831457666385,-0.8686102820912684,-0.2717646365063009,-0.2533963650219754,-0.01592293028979841,0
1625432935,-2.163036836087749,8.584289297070436,-0.2672763134126166,-0.04393001578296407,0.2851759613930136,-0.30032621784164026,0
1625432936,-6.916026518835389,8.046137691733707,-4.023278859936161,1.8423302651215687,-0.5984750626039865,-3.7796176515522117,1
1625433049,2.766421904816731,8.297325455506225,-0.17075175254595254,-0.41465033192135614,0.49687425184594736,0.002195010331242586,0
1625433170,-10.121459560736376,6.097361986775035,0.47959488973693,-0.4562266544003908,3.44357082739616,-4.019174192157554,1
1625432962,-1.0476018110443936,9.492982810236049,0.2992657980944293,0.34922341049417793,0.15761289230034337,0.06830860333547162,0
1625433063,0.32506801509476047,9.302840776703729,0.6594836074144033,-0.2935787282393968,-0.4890041713415195,-0.3631143699311927,0
1625433614,-1.9090940829759675,8.860693064744401,-0.6690004506726888,0.20660412899421776,0.03534776806165674,0.13532334670832102,0
1625433752,-0.08825619562970788,8.298763272452865,0.29651390815564405,-0.3276136378948338,0.3723945633548149,0.11311623906924151,0
1625433217,-12.96233540872311,10.233296311947413,-2.1286204191542444,2.9285441903383935,0.7759336588115753,1.3458241755030373,1
1625433389,-2.5381699837147558,9.39231229027585,-0.23440247112722434,0.32183094658535927,0.15951076864077018,0.2962414505413685,0
1625433515,-0.13550286311787785,9.203613467890895,0.16347329484237338,-0.09853822091095676,-0.16191559063373862,-0.3731759774495812,0
1625433148,-13.63560247443267,11.951445540475937,-0.9568123189570787,-0.7180038507438526,2.175977656581763,1.9243615132436966,1
1625433285,0.7487031767364147,8.143551612453026,0.3652344424468048,-0.2580683196844704,0.2139526325065898,0.32253479438419674,0
1625433303,-6.529391730161006,5.235949646455291,3.9856060467483942,2.8319841329862596,2.8037612357098043,-0.4200424099642852,1
1625433454,-9.378111889354749,12.147532764439458,-4.315495474339832,-0.8233300418300527,-3.8364151483550413,1.127958355365104,1
1625433000,2.7024689044593524,9.780527567781833,-0.08868649442857413,0.12013259780153673,-0.22261881701886732,-0.3118788402762387,0
1625433332,-14.575777017931083,7.65326137555467,1.0155387929982407,-2.0344008779406932,2.144241640712422,2.59005282521931,1
1625433120,-13.190230472905103,13.543850933695792,-0.0772214355196521,-2.5276892559682294,3.7074990127251137,-0.5469474499733451,1
1625433102,-13.14474484296879,13.686231679556109,2.7659685279174173,2.70921844644052,3.4478322811688766,2.610239909429989,1
1625433623,1.443981486399756,8.970035975048082,-0.8291939396745567,0.4724613900279022,0.018010431376097924,0.11418624431901137,0
1625433091,2.203765205758814,9.41672595343007,0.6740266567273441,0.19747146166928364,0.1801407717603004,0.1186113782151843,0
1625433859,2.434540743818687,9.950174339415362,-0.5354206918070947,0.3812975456140917,-0.17174491072266296,-0.3871594554831156,0
1625433408,-10.349904824735724,13.473879305713737,-4.376059314017228,-1.647209499217043,-4.3298346224879,4.7534313347907045,1
1625433165,-14.422194390036333,11.950352288585531,4.836789252634135,-2.608198957840744,-3.5775063131280382,-3.786150605775711,1
1625433801,0.4153812725486876,9.84154169927215,0.9368382610008157,0.04055267538892415,-0.04179519474778404,0.445017094248494,0
1625433927,2.423718391139335,8.641325509472864,0.10467602691100564,-0.44949252916771787,-0.4561189116312564,0.2203732127322029,0
1625433337,-10.623386718517965,7.349734049959528,2.0487101004338175,3.171281420155852,0.46430316077847333,4.670352752561461,1
1625433454,-9.378111889354749,12.147532764439458,-4.315495474339832,-0.8233300418300527,-3.8364151483550413,1.127958355365104,1
1625433667,0.0665629288343883,8.891035628986323,0.9339370292366307,0.07119918396291369,0.3634315777893845,-0.36054976379483983,0
1625433764,1.255776762844608,8.042299646698833,-0.16213404403210796,0.27586506520278686,-0.1612670442255686,0.06373710144539946,0
1625433911,-2.204555535093106,9.549345874363597,-0.47036735644336236,0.43359314370125157,0.21995953936947954,0.25381371297836897,0
1625433571,-11.308638061907956,8.571923339930448,-1.5590838215055793,0.20543837304858403,-0.5933511657570643,3.799146267270144,1
1625433399,-7.43269832931432,9.422938054511352,2.073970000329277,-1.1076952830821152,-2.71124537516501,0.968518768877594,1
1625433097,-7.503481682570753,6.30086240130632,2.582631959290226,-4.754130835411985,-4.7787644847100275,-1.7638978085045878,1
1625433303,-6.529391730161006,5.235949646455291,3.9856060467483942,2.8319841329862596,2.8037612357098043,-0.4200424099642852,1
1625433272,0.5323891327879191,8.750659815839203,-0.4284328889482596,-0.29677690891391273,0.2617981913776972,-0.11345949317697213,0
1625433806,-12.22108874012244,9.981892991739791,-1.7046958622600328,-0.5939688594082524,3.569501298693881,1.8420907518848662,1
1625433536,-12.59329485242847,13.743073341370806,3.306227604317913,-2.7534260235823336,-1.006674198007774,-0.9032713070748084,1
1625433631,-1.5015349246238687,8.686550978128896,0.7040968316093859,0.05921813176845814,0.014742193756779876,-0.4004202864599711,0
1625433889,-0.1757643161043756,8.31474316669982,-0.9378637395110874,0.44690289946051687,-0.25928741433649327,-0.2600510962763687,0
1625433753,2.774028344887241,9.036730926670641,-0.85420309625669,0.12683290441506723,-0.24680109298718977,0.30369345187730246,0
1625433404,0.6581845509156956,9.399279139244243,0.6763099499772851,0.3028109348245005,0.46092014692882466,0.03593507885211822,0
1625433603,-1.4576238468647476,8.93007266844182,-0.546042921056958,0.24390518730215194,0.41920803105372517,-0.0762298800690766,0
1625433796,0.8863203265236717,8.058598886206838,0.23620593112339372,0.009508873224201908,0.04574967977943567,-0.14057617316918292,0
1625433410,-7.407074930815264,14.67761465269562,-0.6025951349209144,-2.216315183373434,2.9829319720918672,-1.7374608195885322,1
1625433868,2.424681962877031,8.313058426831482,-0.26672459980708707,0.11912140004669625,-0.3406051152285978,0.4680221720457387,0
1625433309,-9.703402760543801,7.418932941128892,0.006035711547075273,1.796203327351078,-4.237607820264355,-2.25296184952108,1
1625433695,-11.39940098069274,9.778673549131359,-1.4471602576307738,1.8251173011620017,1.6223215832959301,2.1532231052913566,1
1625433598,-1.1033921307181769,8.111481707174883,0.21962552309623407,-0.25919618392682675,-0.11319275794812,-0.4194191877134864,0
1625433132,-10.930920392771295,13.707534503372592,2.823854840582735,0.6701626098666775,2.3844920925132653,3.7851556130134796,1
1625433454,-9.378111889354749,12.147532764439458,-4.315495474339832,-0.8233300418300527,-3.8364151483550413,1.127958355365104,1
1625433500,-1.1104893324666256,8.193289668575504,-0.6462060983520321,0.48733615857954593,-0.055896443093381376,0.03187176650501655,0
1625433345,-13.866964952725358,9.036010023615912,2.3788498483460616,2.045544280274453,-0.772713631060677,-1.5347583204728177,1
1625433102,-13.14474484296879,13.686231679556109,2.7659685279174173,2.70921844644052,3.4478322811688766,2.610239909429989,1
1625433719,-2.5962923224709127,8.535994533768756,0.8244164735630513,0.1331786748957723,0.22105466089787185,-0.24284764889090416,0
1625433400,-8.504910702925526,13.044140596774733,2.1510016128369998,0.9315821903946819,-4.466520030111023,-0.4523565744733897,1
1625433037,1.731583267347185,8.303349759465503,-0.37655586440890354,-0.25151086018553426,0.24394629257267697,-0.4664675652642206,0
